id,current_qa_status,triage_category,triage_reason,title,source,qualification,journey,persona,expected,last_report,evidence,bug_ids,charters,disposition,new_evidence,notes
LP-029,blocked-verify,standard_local_execution_candidate,no_separate_external_prerequisite_identified,"Run review-and-fix through review, remediation, and done",docs/qa/scenarios/LP-029.md,Document-based feasibility estimate; not an executed verdict; Codex Luna xhigh ACP canary still required,J-08,Bruno,"review-and-fix asks the configured reviewer for structured issues, remediates every complete artifact batch through policy-gated fixer sessions, and ends done only after a new review generation returns no issues.",docs/qa/reports/2026-07-28-untested-full.md,/Users/pedronauck/dev/qa-labs/compozy-loops-refac-task-16-20260708-130224-745100-lab/qa-artifacts/qa/logs/review-and-fix-run-start.json;/Users/pedronauck/dev/qa-labs/compozy-loops-refac-task-16-20260708-130224-745100-lab/qa-artifacts/qa/logs/review-and-fix-run-status-2.json;/Users/pedronauck/dev/qa-labs/compozy-loops-refac-task-16-20260708-130224-745100-lab/qa-artifacts/qa/logs/loop-list-after-runs.json;/Users/pedronauck/dev/qa-labs/compozy-loops-refac-task-16-20260708-130224-745100-lab/qa-artifacts/qa/logs/logs-after-review-and-fix-observe.json;/Users/pedronauck/dev/qa-labs/compozy-loops-refac-task-16-20260709-20260709-034751-043179-lab/qa-artifacts/qa/logs/review-and-fix-inspect-20260709.json;/Users/pedronauck/dev/qa-labs/compozy-loops-refac-task-16-20260709-20260709-034751-043179-lab/qa-artifacts/qa/logs/review-and-fix-20260709-run.json;/Users/pedronauck/dev/qa-labs/compozy-loops-refac-task-16-20260709-20260709-034751-043179-lab/qa-artifacts/qa/logs/review-and-fix-20260709-status.json;/Users/pedronauck/dev/qa-labs/compozy-loops-refac-task-16-20260709-20260709-034751-043179-lab/qa-artifacts/qa/logs/review-and-fix-20260709-status-after-poll.json;/Users/pedronauck/dev/qa-labs/compozy-loops-refac-task-16-20260709-20260709-034751-043179-lab/qa-artifacts/qa/logs/review-and-fix-20260709-stop.json;/Users/pedronauck/dev/qa-labs/compozy-loops-refac-task-16-20260709-20260709-034751-043179-lab/qa-artifacts/qa/logs/review-and-fix-bug0022-before-after.log;/Users/pedronauck/dev/qa-labs/compozy-loops-refac-task-16-20260709-20260709-034751-043179-lab/qa-artifacts/qa/logs/review-and-fix-after-fix-run.json;/Users/pedronauck/dev/qa-labs/compozy-loops-refac-task-16-20260709-20260709-034751-043179-lab/qa-artifacts/qa/logs/review-and-fix-after-fix-status-after-poll.json;/Users/pedronauck/dev/qa-labs/compozy-loops-refac-task-16-20260709-20260709-034751-043179-lab/qa-artifacts/qa/logs/review-and-fix-after-fix-stop.json;/Users/pedronauck/dev/qa-labs/compozy-lp-public-interface-20260730-060347-933555-lab/qa-artifacts/qa,BUG-0022,CH-026;CH-005;CH-compozy-agent-authored-review,pending,,Not executed in this round.
LP-030,blocked-verify,standard_local_execution_candidate,no_separate_external_prerequisite_identified,End a clean agent review as done,docs/qa/scenarios/LP-030.md,Document-based feasibility estimate; not an executed verdict; Codex Luna xhigh ACP canary still required,J-08,Bruno,"When the reviewer returns an empty issues array, review-and-fix ends done without creating an artifact round or starting a fixer session.",docs/qa/reports/2026-07-28-untested-full.md,docs/qa/evidence/2026-07-06-loops/screenshots/run-detail.png;docs/qa/evidence/2026-07-06-loops/screenshots/diff/run-detail.png;docs/qa/evidence/2026-07-06-loops/e2e-runtime.log;/Users/pedronauck/dev/qa-labs/compozy-lp-public-interface-20260730-060347-933555-lab/qa-artifacts/qa,,CH-005,pending,,Not executed in this round.
LP-033,blocked-verify,standard_local_execution_candidate,no_separate_external_prerequisite_identified,Read a Loop's declared starts and attached automations,docs/qa/scenarios/LP-033.md,Document-based feasibility estimate; not an executed verdict; Codex Luna xhigh ACP canary still required,J-09,Marina,"The Start bindings panel renders declared `start[]` kinds as read-only chips and pages loop-target jobs/schedules and triggers independently, reporting loaded of exact total with separate loading/error/continuation state.",docs/qa/reports/2026-07-28-untested-full.md,docs/qa/evidence/2026-07-06-loops/screenshots/loop-detail.png;docs/qa/evidence/2026-07-06-loops/screenshots/diff/loop-detail.png;docs/qa/evidence/2026-07-06-loops/e2e-runtime.log;docs/qa/evidence/2026-07-06-loops/e2e-web.log;/Users/pedronauck/dev/qa-labs/compozy-lp-public-interface-20260730-060347-933555-lab/qa-artifacts/qa,,CH-009,pending,,Not executed in this round.
LP-034,blocked-verify,standard_local_execution_candidate,no_separate_external_prerequisite_identified,Attach a schedule/trigger pre-targeted at the Loop,docs/qa/scenarios/LP-034.md,Document-based feasibility estimate; not an executed verdict; Codex Luna xhigh ACP canary still required,J-09,Marina,"Add trigger/schedule opens the existing create sheet pre-targeted, the Target step maps typed inputs, and a saved binding appears in the paged Loop-detail Start bindings panel and fires a real `loop_run`; the catalog shows no binding badge until an exact aggregate exists.",docs/qa/reports/2026-07-28-untested-full.md,docs/qa/evidence/2026-07-06-loops/screenshots/loop-detail.png;docs/qa/evidence/2026-07-06-loops/screenshots/diff/loop-detail.png;docs/qa/evidence/2026-07-06-loops/e2e-runtime.log;/Users/pedronauck/dev/qa-labs/compozy-lp-public-interface-20260730-060347-933555-lab/qa-artifacts/qa,,CH-009;CH-automation-crud-loop-target,pending,,Not executed in this round.
LP-035,blocked-verify,standard_local_execution_candidate,no_separate_external_prerequisite_identified,Reject a start-binding outside the declared allowlist,docs/qa/scenarios/LP-035.md,Document-based feasibility estimate; not an executed verdict; Codex Luna xhigh ACP canary still required,J-09,Marina,"An automation whose kind is not in the Loop's start[] is rejected create-time (422) and fire-time (ReasonCode), never silently dropped; a cross-workspace loop target is rejected.",docs/qa/reports/2026-07-28-untested-full.md,docs/qa/evidence/2026-07-06-loops/e2e-runtime.log;/Users/pedronauck/dev/qa-labs/compozy-lp-public-interface-20260730-060347-933555-lab/qa-artifacts/qa,BUG-20260713-loop-automation-start-mismatch-late; BUG-20260713-workspace-trigger-loop-submit-inert,CH-009;CH-automation-crud-loop-target,pending,,Not executed in this round.
LP-036,blocked-verify,standard_local_execution_candidate,no_separate_external_prerequisite_identified,Observe a channel decision harvested into a run,docs/qa/scenarios/LP-036.md,Document-based feasibility estimate; not an executed verdict; Codex Luna xhigh ACP canary still required,J-10,Bruno,"The run-detail timeline embeds the live channel conversation, highlights the harvested channel_result, and drives the fan-out to a verified done.",docs/qa/reports/2026-07-28-untested-full.md,docs/qa/evidence/2026-07-06-loops/screenshots/run-detail.png;docs/qa/evidence/2026-07-06-loops/screenshots/diff/run-detail.png;docs/qa/evidence/2026-07-06-loops/e2e-runtime.log;/Users/pedronauck/dev/qa-labs/compozy-lp-public-interface-20260730-060347-933555-lab/qa-artifacts/qa,,CH-010,pending,,Not executed in this round.
LP-043,blocked-verify,standard_local_execution_candidate,no_separate_external_prerequisite_identified,Author a watch-events node in the loop editor,docs/qa/scenarios/LP-043.md,Document-based feasibility estimate; not an executed verdict; Codex Luna xhigh ACP canary still required,J-16,Bruno,"The loop editor palette offers a Watch events source entry; the subscription form lists kind (from the supported matrix) plus a CEL filter per entry, validates through the shared linter, and publishes a valid watch-events node.",docs/qa/reports/2026-07-28-untested-full.md,/Users/pedronauck/dev/qa-labs/compozy-loops-refac-task-16-20260708-130224-745100-lab/qa-artifacts/qa/logs/baseline-upstream-task-status.txt;/Users/pedronauck/dev/qa-labs/compozy-loops-refac-task-16-20260708-130224-745100-lab/qa-artifacts/qa/logs/baseline-watch-events-runtime-rg.txt;/Users/pedronauck/dev/qa-labs/compozy-loops-refac-task-16-20260709-20260709-034751-043179-lab/qa-artifacts/qa/logs/web-playwright-onboarding-complete.json;/Users/pedronauck/dev/qa-labs/compozy-loops-refac-task-16-20260709-20260709-034751-043179-lab/qa-artifacts/qa/logs/web-watch-events-editor-playwright.json;/Users/pedronauck/dev/qa-labs/compozy-loops-refac-task-16-20260709-20260709-034751-043179-lab/qa-artifacts/qa/screenshots/web-watch-events-editor-playwright.png;/Users/pedronauck/dev/qa-labs/compozy-loops-refac-task-16-20260709-20260709-034751-043179-lab/qa-artifacts/qa/logs/web-watch-events-vitest-relpath.log;/Users/pedronauck/dev/qa-labs/compozy-lp-public-interface-20260730-060347-933555-lab/qa-artifacts/qa,,CH-022,pending,,Not executed in this round.
LP-046,blocked-verify,standard_local_execution_candidate,no_separate_external_prerequisite_identified,Run a gated loop run-agent session with allowed_tools narrowing,docs/qa/scenarios/LP-046.md,Document-based feasibility estimate; not an executed verdict; Codex Luna xhigh ACP canary still required,J-01,Bruno,"A loop run-agent session is created through the shared policy gate with sandbox + permission posture resolved from the agent profile + workspace defaults; allowed_tools narrows the visible tool set (subset-only), and a tool outside the profile is rejected with the deterministic widening error — never a silent ungated session.",docs/qa/reports/2026-07-28-untested-full.md,/Users/pedronauck/dev/qa-labs/compozy-loops-refac-task-16-20260708-130224-745100-lab/qa-artifacts/qa/logs/software-delivery-run-start.json;/Users/pedronauck/dev/qa-labs/compozy-loops-refac-task-16-20260708-130224-745100-lab/qa-artifacts/qa/logs/software-delivery-run-status-1.json;/Users/pedronauck/dev/qa-labs/compozy-loops-refac-task-16-20260708-130224-745100-lab/qa-artifacts/qa/logs/software-delivery-slug-input-g1-run.json;/Users/pedronauck/dev/qa-labs/compozy-loops-refac-task-16-20260708-130224-745100-lab/qa-artifacts/qa/logs/software-delivery-slug-input-g2-run.json;/Users/pedronauck/dev/qa-labs/compozy-loops-refac-task-16-20260708-130224-745100-lab/qa-artifacts/qa/logs/software-delivery-dry-run.json;/Users/pedronauck/dev/qa-labs/compozy-loops-refac-task-16-bug0021-retest-20260708-132925-584673-lab/qa-artifacts/qa/logs/software-delivery-run-status-2.json;/Users/pedronauck/dev/qa-labs/compozy-loops-refac-task-16-bug0021-retest-20260708-132925-584673-lab/qa-artifacts/qa/logs/load-tasks-g2-run-list.json;/Users/pedronauck/dev/qa-labs/compozy-loops-refac-task-16-bug0021-retest-20260708-132925-584673-lab/qa-artifacts/qa/logs/load-tasks-g2-task-get.json;/Users/pedronauck/dev/qa-labs/compozy-loops-refac-task-16-20260709-20260709-034751-043179-lab/qa-artifacts/qa/logs/session-gating-regressions.jsonl;/Users/pedronauck/dev/qa-labs/compozy-loops-refac-task-16-20260709-20260709-034751-043179-lab/qa-artifacts/qa/logs/software-delivery-after-relative-fix-execute-task-get.json;/Users/pedronauck/dev/qa-labs/compozy-lp-public-interface-20260730-060347-933555-lab/qa-artifacts/qa,BUG-0023;BUG-0021,CH-026;CH-implement-tasks-first-run,pending,,Not executed in this round.
LP-047,blocked-verify,standard_local_execution_candidate,no_separate_external_prerequisite_identified,Wake a loop on an automation run completion,docs/qa/scenarios/LP-047.md,Document-based feasibility estimate; not an executed verdict; Codex Luna xhigh ACP canary still required,J-16,Bruno,"A loop subscribed to automation.run.completed / automation.run.failed wakes when a matching automation_runs terminal row commits, evaluates its CEL filter (e.g. event.payload.job_id == inputs.job), and runs the next round; cross-workspace runs never match.",docs/qa/reports/2026-07-28-untested-full.md,/Users/pedronauck/dev/qa-labs/compozy-loops-refac-task-16-20260708-130224-745100-lab/qa-artifacts/qa/logs/baseline-upstream-task-status.txt;/Users/pedronauck/dev/qa-labs/compozy-loops-refac-task-16-20260708-130224-745100-lab/qa-artifacts/qa/logs/baseline-watch-events-runtime-rg.txt;/Users/pedronauck/dev/qa-labs/compozy-loops-refac-task-16-20260709-20260709-034751-043179-lab/qa-artifacts/qa/logs/watch-events-phase-bc-tests.jsonl;/Users/pedronauck/dev/qa-labs/compozy-lp-public-interface-20260730-060347-933555-lab/qa-artifacts/qa,,CH-025,pending,,Not executed in this round.
LP-048,blocked-verify,standard_local_execution_candidate,no_separate_external_prerequisite_identified,Wake a loop on a network message,docs/qa/scenarios/LP-048.md,Document-based feasibility estimate; not an executed verdict; Codex Luna xhigh ACP canary still required,J-16,Bruno,"A loop subscribed to a network kind (network.message.persisted, network.work.opened/transitioned/closed) wakes when the anchored network_timeline_log / network_work row commits and evaluates its CEL filter with workspace-column scoping; network.peer.joined/left stay unsupported.",docs/qa/reports/2026-07-28-untested-full.md,/Users/pedronauck/dev/qa-labs/compozy-loops-refac-task-16-20260708-130224-745100-lab/qa-artifacts/qa/logs/baseline-upstream-task-status.txt;/Users/pedronauck/dev/qa-labs/compozy-loops-refac-task-16-20260708-130224-745100-lab/qa-artifacts/qa/logs/baseline-watch-events-runtime-rg.txt;/Users/pedronauck/dev/qa-labs/compozy-loops-refac-task-16-20260709-20260709-034751-043179-lab/qa-artifacts/qa/logs/watch-events-phase-bc-tests.jsonl;/Users/pedronauck/dev/qa-labs/compozy-lp-public-interface-20260730-060347-933555-lab/qa-artifacts/qa,,CH-025,pending,,Not executed in this round.
LP-049,blocked-verify,standard_local_execution_candidate,no_separate_external_prerequisite_identified,Wake a loop on a coordinator lifecycle event,docs/qa/scenarios/LP-049.md,Document-based feasibility estimate; not an executed verdict; Codex Luna xhigh ACP canary still required,J-16,Bruno,"A loop subscribed to coordinator.spawned/decision/stopped/failed wakes on the anchored coordinator lifecycle record replayed via the observe ledger (stable, monotonic, workspace-scoped after_seq); coordinator.pre_spawn stays unsupported.",docs/qa/reports/2026-07-28-untested-full.md,/Users/pedronauck/dev/qa-labs/compozy-loops-refac-task-16-20260708-130224-745100-lab/qa-artifacts/qa/logs/baseline-upstream-task-status.txt;/Users/pedronauck/dev/qa-labs/compozy-loops-refac-task-16-20260708-130224-745100-lab/qa-artifacts/qa/logs/baseline-watch-events-runtime-rg.txt;/Users/pedronauck/dev/qa-labs/compozy-loops-refac-task-16-20260709-20260709-034751-043179-lab/qa-artifacts/qa/logs/watch-events-phase-bc-tests.jsonl;/Users/pedronauck/dev/qa-labs/compozy-lp-public-interface-20260730-060347-933555-lab/qa-artifacts/qa,,CH-025,pending,,Not executed in this round.
